CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
12919,9,0.8571428571428571,1298.29,5,3,4,4,Champions
12920,18,1,130.33000000000004,4,3,1,2,Potential Loyalists
12921,10,3.0833333333333335,16047.890000000001,5,5,5,5,Champions
12922,162,1,405.38,2,3,2,3,Customers Needing Attention
12923,65,1,157.07,3,3,1,2,Customers Needing Attention
12924,89,0.44444444444444442,920.95,2,1,4,3,Customers Needing Attention
12925,5,0.5,666.55,5,1,3,2,Potential Loyalists
12928,36,0.41666666666666669,2062.7,3,1,5,3,Potential Loyalists
12929,312,1,70.950000000000017,1,3,1,2,Hibernating
12930,79,0.5,403.05,2,1,2,2,Customers Needing Attention
12931,22,1.25,42055.960000000006,4,5,5,5,Champions
12933,25,0.33333333333333331,581.13,4,1,3,2,Potential Loyalists
12935,3,0.58333333333333337,2071.1499999999996,5,2,5,4,Champions
12936,18,1.3333333333333333,1063.9,4,5,4,5,Champions
12937,16,0.44444444444444442,1457.5199999999995,4,1,4,3,Potential Loyalists
12938,26,1,114.14,4,3,1,2,Potential Loyalists
12939,65,0.8,11581.8,3,3,5,4,Loyal Customers
12940,55,1,659.64,3,3,3,3,Potential Loyalists
12942,132,0.375,520.9,2,1,3,2,Customers Needing Attention
12944,36,0.16666666666666666,519.81,3,1,3,2,Customers Needing Attention
12945,289,1,338.15000000000003,1,3,2,3,At Risk
12947,144,0.75,1370.3899999999999,2,2,4,3,Customers Needing Attention
12948,17,0.77777777777777779,1972.7,4,3,5,4,Loyal Customers
12949,31,1,3881.9199999999996,4,3,5,4,Loyal Customers
12950,3,1.5,1843,5,5,4,5,Champions
12951,9,0.5,979.12,5,1,4,3,Loyal Customers
12952,6,1,1199.44,5,3,4,4,Champions
12953,10,1,274.95,5,3,2,3,Loyal Customers
12955,2,1.1,4637.76,5,5,5,5,Champions
12956,307,1,82.62,1,3,1,2,Hibernating
12957,10,0.72727272727272729,3711.04,5,2,5,4,Champions
12962,8,0.4,240.89000000000004,5,1,2,2,Potential Loyalists
12963,9,0.61538461538461542,1746.3800000000003,5,2,4,3,Loyal Customers
12965,90,1,654.25999999999976,2,3,3,3,Customers Needing Attention
12966,10,1,147.68,5,3,1,2,Potential Loyalists
12967,359,2,1241.8,1,5,4,5,Cant Lose Them
12968,113,1,126,2,3,1,2,Customers Needing Attention
12970,8,0.33333333333333331,404.03999999999996,5,1,2,2,Potential Loyalists
12971,4,6.615384615384615,10747.960000000001,5,5,5,5,Champions
12974,198,1,124.85000000000001,1,3,1,2,Hibernating
12976,212,1,738.6,1,3,3,3,At Risk
12977,157,1,10.74,2,3,1,2,Customers Needing Attention
12980,177,1,2412.0000000000005,2,3,5,4,At Risk
12981,30,0.4,372.22,4,1,2,2,Potential Loyalists
12982,243,1,390.53999999999996,1,3,2,3,At Risk
12984,19,1,97.5,4,3,1,2,Potential Loyalists
12985,1,1,1239.3799999999999,5,3,4,4,Champions
12987,74,0.4,408.35,2,1,2,2,Customers Needing Attention
12988,293,1,330.67,1,3,2,3,At Risk
12989,4,1.1538461538461537,6176.11,5,5,5,5,Champions
12990,32,0.3,409.5,4,1,2,2,Potential Loyalists
12991,24,0.5,503.76,4,1,3,2,Potential Loyalists
12993,24,0.4,414.76,4,1,2,2,Potential Loyalists
12994,5,0.3,846.72,5,1,4,3,Loyal Customers
12995,86,1,211.32,2,3,1,2,Customers Needing Attention
12997,23,0.36363636363636365,1071.49,4,1,4,3,Potential Loyalists
12999,206,1,328.37999999999988,1,3,2,3,At Risk
13000,107,0.33333333333333331,524.90000000000009,2,1,3,2,Customers Needing Attention
13001,5,1.0833333333333333,9767.8199999999979,5,5,5,5,Champions
13002,319,1,110.99999999999999,1,3,1,2,Hibernating
13003,106,0.75,149.05,2,2,1,2,Customers Needing Attention
13004,12,1.5,5470.5099999999984,5,5,5,5,Champions
13005,174,0.66666666666666663,339.20000000000005,2,2,2,2,Customers Needing Attention
13006,57,1,43.32,3,3,1,2,Customers Needing Attention
13008,324,1,229.47000000000003,1,3,2,3,At Risk
13011,373,1,50.550000000000004,1,3,1,2,Hibernating
13012,10,0.8,1541.19,5,3,4,4,Champions
13013,2,1,4350.9400000000005,5,3,5,4,Champions
13014,11,1,1816.7300000000002,5,3,4,4,Champions
13015,54,0.7142857142857143,2737.1299999999997,3,2,5,4,Loyal Customers
13016,74,1.5,709.33999999999992,2,5,3,4,At Risk
13017,8,1,204,5,3,1,2,Potential Loyalists
13018,17,2.8,6993.2,4,5,5,5,Champions
13021,5,0.69230769230769229,2370.88,5,2,5,4,Champions
13023,65,0.66666666666666663,582.90000000000009,3,2,3,3,Potential Loyalists
13026,2,0.5,975.36000000000013,5,1,4,3,Loyal Customers
13027,114,0.66666666666666663,6912,2,2,5,4,At Risk
13028,23,1,661.31999999999994,4,3,3,3,Potential Loyalists
13029,31,0.4,116.5,4,1,1,1,Promising
13030,12,0.16666666666666666,609.28,5,1,3,2,Potential Loyalists
13032,53,1,909.18,3,3,4,4,Loyal Customers
13033,358,1,190.54999999999998,1,3,1,2,Hibernating
13034,55,0.18181818181818182,627.82,3,1,3,2,Customers Needing Attention
13035,74,0.2857142857142857,921.87999999999988,2,1,4,3,Customers Needing Attention
13037,139,0.6,820.56999999999994,2,2,3,3,Customers Needing Attention
13038,81,0.375,891.46,2,1,4,3,Customers Needing Attention
13040,9,1,676.99,5,3,3,3,Loyal Customers
13043,274,1,328.82000000000005,1,3,2,3,At Risk
13044,292,1,391.72000000000008,1,3,2,3,At Risk
13045,100,1,305.28,2,3,2,3,Customers Needing Attention
13046,31,0.22222222222222221,498.91,4,1,3,2,Potential Loyalists
13047,32,0.83333333333333337,2909.3400000000006,4,3,5,4,Loyal Customers
13048,15,0.36363636363636365,1810.41,4,1,4,3,Potential Loyalists
13049,65,0.2,611.28,3,1,3,2,Customers Needing Attention
13050,15,1.4166666666666667,5282.16,4,5,5,5,Champions
13052,213,1,338.20000000000005,1,3,2,3,At Risk
13055,79,0.6,1144.86,2,2,4,3,Customers Needing Attention
13058,25,0.6,261.45,4,2,2,2,Potential Loyalists
13059,250,1,85.65000000000002,1,3,1,2,Hibernating
13060,254,1,307.53000000000003,1,3,2,3,At Risk
13061,73,1,248.61,2,3,2,3,Customers Needing Attention
13062,192,1,142.07999999999998,1,3,1,2,Hibernating
13064,13,0.36363636363636365,943.93999999999994,5,1,4,3,Loyal Customers
13065,374,1,154.31,1,3,1,2,Hibernating
13066,25,2,388.65,4,5,2,4,Loyal Customers
13067,83,1,115.46000000000002,2,3,1,2,Customers Needing Attention
13068,11,0.18181818181818182,344,5,1,2,2,Potential Loyalists
13069,1,1.8461538461538463,4308.3200000000006,5,5,5,5,Champions
13070,193,1,228.8,1,3,2,3,At Risk
13072,267,1,177.14999999999998,1,3,1,2,Hibernating
13075,130,1,919.61,2,3,4,4,At Risk
13077,2,0.30769230769230771,729.2700000000001,5,1,3,2,Potential Loyalists
13078,4,2,11812.69,5,5,5,5,Champions
13079,5,0.83333333333333337,220.10000000000002,5,3,2,3,Loyal Customers
13080,180,1,58.08,1,3,1,2,Hibernating
13081,12,0.91666666666666663,25898.429999999986,5,3,5,4,Champions
13082,127,1,3508.78,2,3,5,4,At Risk
13083,5,0.5,235.8,5,1,2,2,Potential Loyalists
13085,158,0.33333333333333331,382.08000000000004,2,1,2,2,Customers Needing Attention
13089,3,7,52324.130000000005,5,5,5,5,Champions
13090,9,1,5120.81,5,3,5,4,Champions
13091,29,1,345.82,4,3,2,3,Potential Loyalists
13092,71,0.5,274.93,3,1,2,2,Customers Needing Attention
13093,276,2,6667.67,1,5,5,5,Cant Lose Them
13094,22,1,1927.3200000000002,4,3,5,4,Loyal Customers
13095,71,1,74.4,3,3,1,2,Customers Needing Attention
13097,33,0.83333333333333337,4509.9,4,3,5,4,Loyal Customers
13098,2,2.3333333333333335,26128.239999999998,5,5,5,5,Champions
13099,100,1,207.35999999999999,2,3,1,2,Customers Needing Attention
13101,235,1,91.24,1,3,1,2,Hibernating
13102,2,1.8461538461538463,6060.69,5,5,5,5,Champions
13103,40,1,141.94,3,3,1,2,Customers Needing Attention
13104,4,0.46153846153846156,1098.48,5,1,4,3,Loyal Customers
13106,134,1,76.5,2,3,1,2,Customers Needing Attention
13107,45,0.4,1531.6200000000001,3,1,4,3,Potential Loyalists
13108,373,1,248.05999999999997,1,3,2,3,At Risk
13109,60,0.5,786.54000000000008,3,1,3,2,Customers Needing Attention
13110,32,0.7,1260.7199999999998,4,2,4,3,Potential Loyalists
13113,1,1.8461538461538463,6958.8099999999995,5,5,5,5,Champions
13115,12,0.66666666666666663,2214.88,5,2,5,4,Champions
13116,139,1,371.39000000000004,2,3,2,3,Customers Needing Attention
13117,22,0.66666666666666663,909.16,4,2,4,3,Potential Loyalists
13118,20,0.5,1125.9600000000003,4,1,4,3,Potential Loyalists
13120,239,1,30.599999999999998,1,3,1,2,Hibernating
13121,270,1,283.7299999999999,1,3,2,3,At Risk
13122,95,0.33333333333333331,858.54000000000008,2,1,4,3,Customers Needing Attention
13124,90,0.3,3353.2800000000007,2,1,5,3,Customers Needing Attention
13126,5,0.61538461538461542,1969.3899999999999,5,2,5,4,Champions
13127,78,1,259.16999999999996,2,3,2,3,Customers Needing Attention
13130,95,1,64,2,3,1,2,Customers Needing Attention
13131,24,0.5,712.6,4,1,3,2,Potential Loyalists
13132,262,1,60.3,1,3,1,2,Hibernating
13133,274,1,79.949999999999989,1,3,1,2,Hibernating
13134,86,0.66666666666666663,1659.3799999999999,2,2,4,3,Customers Needing Attention
13135,197,1,3096,1,3,5,4,Cant Lose Them
13136,57,0.83333333333333337,2424.41,3,3,5,4,Loyal Customers
13137,11,0.8,3640.4600000000005,5,3,5,4,Champions
13138,23,0.5,962.3900000000001,4,1,4,3,Potential Loyalists
13139,17,0.77777777777777779,4914.84,4,3,5,4,Loyal Customers
13140,109,0.33333333333333331,398.22,2,1,2,2,Customers Needing Attention
13141,85,0.55555555555555558,2300.85,2,2,5,4,At Risk
13142,20,1,277.23999999999995,4,3,2,3,Potential Loyalists
13144,333,1,47.2,1,3,1,2,Hibernating
13145,40,1,323.52000000000004,3,3,2,3,Potential Loyalists
13146,27,1,228.91,4,3,2,3,Potential Loyalists
13147,11,1.3333333333333333,712.8,5,5,3,4,Champions
13148,30,0.91666666666666663,2993.7700000000004,4,3,5,4,Loyal Customers
13149,15,0.4,1519.96,4,1,4,3,Potential Loyalists
13151,296,1,867.4699999999998,1,3,4,4,Cant Lose Them
13153,6,1,486.22,5,3,3,3,Loyal Customers
13155,34,0.33333333333333331,890.75999999999988,3,1,4,3,Potential Loyalists
13157,50,0.44444444444444442,1673.22,3,1,4,3,Potential Loyalists
13158,95,0.44444444444444442,1201.06,2,1,4,3,Customers Needing Attention
13159,9,0.8,1354.4499999999998,5,3,4,4,Champions
13160,23,1,91.8,4,3,1,2,Potential Loyalists
13161,314,1,95.75,1,3,1,2,Hibernating
13162,123,0.5,1648.4899999999998,2,1,4,3,Customers Needing Attention
13165,47,0.18181818181818182,1021.4799999999999,3,1,4,3,Potential Loyalists
13166,284,1,397.29999999999995,1,3,2,3,At Risk
13167,19,0.8,664.38000000000011,4,3,3,3,Potential Loyalists
13168,37,0.36363636363636365,1179.9399999999998,3,1,4,3,Potential Loyalists
13169,64,0.2857142857142857,406.88,3,1,2,2,Customers Needing Attention
13170,27,1,116.01000000000002,4,3,1,2,Potential Loyalists
13171,22,0.3,285.36,4,1,2,2,Potential Loyalists
13173,5,0.15384615384615385,353.65,5,1,2,2,Potential Loyalists
13174,17,0.25,2332.78,4,1,5,3,Potential Loyalists
13176,47,1,450.99000000000007,3,3,3,3,Potential Loyalists
13177,65,1,282.45,3,3,2,3,Potential Loyalists
13178,27,0.91666666666666663,5725.4699999999993,4,3,5,4,Loyal Customers
13182,46,1,121.17999999999999,3,3,1,2,Customers Needing Attention
13183,8,0.75,3940.7800000000007,5,2,5,4,Champions
13184,15,1,1654.4400000000003,4,3,4,4,Loyal Customers
13185,268,1,71.4,1,3,1,2,Hibernating
13186,40,1,1565.9399999999996,3,3,4,4,Loyal Customers
13187,338,1,177.86999999999995,1,3,1,2,Hibernating
13188,12,1,99.600000000000009,5,3,1,2,Potential Loyalists
13189,19,0.5,260.68,4,1,2,2,Potential Loyalists
13192,96,0.4,875.04,2,1,4,3,Customers Needing Attention
13193,62,1,100.93,3,3,1,2,Customers Needing Attention
13194,136,1,60.7,2,3,1,2,Customers Needing Attention
13196,12,0.44444444444444442,1704.0300000000004,5,1,4,3,Loyal Customers
13198,11,0.5,3287.69,5,1,5,3,Loyal Customers
13199,4,2.8461538461538463,8602.52,5,5,5,5,Champions
13200,20,1,783.79000000000008,4,3,3,3,Potential Loyalists
13203,10,0.5,819.56000000000006,5,1,3,2,Potential Loyalists
13207,16,0.4,250.26000000000005,4,1,2,2,Potential Loyalists
13208,59,0.66666666666666663,1177.0500000000002,3,2,4,3,Potential Loyalists
13209,31,0.66666666666666663,5467.8600000000006,4,2,5,4,Loyal Customers
13210,94,1,353.47999999999996,2,3,2,3,Customers Needing Attention
13211,11,0.25,1197.4200000000003,5,1,4,3,Loyal Customers
13212,20,1.5,585.87999999999988,4,5,3,4,Loyal Customers
13213,57,0.83333333333333337,1410.98,3,3,4,4,Loyal Customers
13216,268,1,333.74,1,3,2,3,At Risk
13217,123,1.5,533.98,2,5,3,4,At Risk
13218,128,1,62.64,2,3,1,2,Customers Needing Attention
13220,79,0.66666666666666663,506.04,2,2,3,3,Customers Needing Attention
13221,241,0.4,578.66000000000008,1,1,3,2,Hibernating
13223,201,1,163.20000000000002,1,3,1,2,Hibernating
13224,61,0.5,2070.9500000000007,3,1,5,3,Potential Loyalists
13225,4,0.53846153846153844,6463.84,5,2,5,4,Champions
13226,274,1,85.509999999999991,1,3,1,2,Hibernating
13227,202,1,257.7,1,3,2,3,At Risk
13228,82,1,358,2,3,2,3,Customers Needing Attention
13229,226,1,139.04999999999998,1,3,1,2,Hibernating
13230,5,1.0769230769230769,2361.12,5,5,5,5,Champions
13232,13,0.875,1080.5,5,3,4,4,Champions
13233,75,0.22222222222222221,605.12,2,1,3,2,Customers Needing Attention
13235,213,1,946.16999999999973,1,3,4,4,Cant Lose Them
13236,25,0.5,657.55,4,1,3,2,Potential Loyalists
13238,18,0.33333333333333331,597.68000000000006,4,1,3,2,Potential Loyalists
13239,262,1,329.56,1,3,2,3,At Risk
13240,97,0.4,616.7,2,1,3,2,Customers Needing Attention
13242,113,0.75,270.4,2,2,2,2,Customers Needing Attention
13243,204,1,480.02000000000004,1,3,3,3,At Risk
13244,93,1,94.79,2,3,1,2,Customers Needing Attention
13245,51,1,259.85,3,3,2,3,Potential Loyalists
13246,19,0.54545454545454541,1911.8000000000002,4,2,5,4,Loyal Customers
13247,18,1.3333333333333333,501.11999999999995,4,5,3,4,Loyal Customers
13248,125,0.66666666666666663,452.92999999999995,2,2,3,3,Customers Needing Attention
13249,93,0.42857142857142855,698.91000000000008,2,1,3,2,Customers Needing Attention
13253,157,0.2857142857142857,990.60000000000014,2,1,4,3,Customers Needing Attention
13255,10,0.16666666666666666,304.96000000000004,5,1,2,2,Potential Loyalists
13258,12,0.42857142857142855,698.57999999999993,5,1,3,2,Potential Loyalists
13259,62,1,258.32000000000005,3,3,2,3,Potential Loyalists
13260,62,1,259.02,3,3,2,3,Potential Loyalists
13261,269,1,842.1,1,3,3,3,At Risk
13262,264,1,132.29000000000002,1,3,1,2,Hibernating
13263,2,2.8333333333333335,7031.2699999999986,5,5,5,5,Champions
13265,54,0.625,1937.6599999999999,3,2,5,4,Loyal Customers
13266,12,1.3333333333333333,3754.36,5,5,5,5,Champions
13267,3,1.4615384615384615,4064.6900000000005,5,5,5,5,Champions
13268,18,1.2222222222222223,3143.54,4,5,5,5,Champions
13269,2,1.1538461538461537,5001.68,5,5,5,5,Champions
13270,367,1,590,1,3,3,3,At Risk
13271,38,1,217.37999999999991,3,3,1,2,Customers Needing Attention
13272,32,0.66666666666666663,205.66000000000003,4,2,1,2,Potential Loyalists
13273,114,1,138.97999999999996,2,3,1,2,Customers Needing Attention
13276,64,1,478.88000000000005,3,3,3,3,Potential Loyalists
13277,16,0.8,258.4,4,3,2,3,Potential Loyalists
13278,41,1,527.78000000000009,3,3,3,3,Potential Loyalists
13279,79,1,137.75,2,3,1,2,Customers Needing Attention
13280,123,0.375,755.06,2,1,3,2,Customers Needing Attention
13282,19,0.42857142857142855,910.54,4,1,4,3,Potential Loyalists
13283,60,0.4,93.66,3,1,1,1,Promising
13284,331,1,148.73999999999998,1,3,1,2,Hibernating
13285,24,0.4,2645.5199999999995,4,1,5,3,Potential Loyalists
13291,156,1,338.40999999999991,2,3,2,3,Customers Needing Attention
13292,39,0.2,448.69,3,1,3,2,Customers Needing Attention
13294,190,0.66666666666666663,789.99000000000012,1,2,3,3,At Risk
13295,360,1,184.2,1,3,1,2,Hibernating
13296,138,1,53.4,2,3,1,2,Customers Needing Attention
13297,8,1.3333333333333333,2089.8500000000004,5,5,5,5,Champions
13298,2,1,360,5,3,2,3,Loyal Customers
13299,269,1,82.800000000000011,1,3,1,2,Hibernating
13300,170,1,371.89000000000004,2,3,2,3,Customers Needing Attention
13301,104,0.5714285714285714,546.29000000000008,2,2,3,3,Customers Needing Attention
13304,352,1,285.46999999999991,1,3,2,3,At Risk
13305,5,0.76923076923076927,1920.0100000000002,5,3,5,4,Champions
13307,121,1,15,2,3,1,2,Customers Needing Attention
13308,23,0.42857142857142855,1302.3100000000002,4,1,4,3,Potential Loyalists
13309,8,0.45454545454545453,1446.84,5,1,4,3,Loyal Customers
13310,29,0.27272727272727271,1031.63,4,1,4,3,Potential Loyalists
13311,5,0.33333333333333331,518.82,5,1,3,2,Potential Loyalists
13313,23,0.45454545454545453,1555.3200000000002,4,1,4,3,Potential Loyalists
13314,2,0.75,666.69,5,2,3,3,Loyal Customers
13316,38,0.44444444444444442,5888.93,3,1,5,3,Potential Loyalists
13317,67,0.54545454545454541,2065.33,3,2,5,4,Loyal Customers
13318,2,1.5,504.76,5,5,3,4,Champions
13319,6,2,10259.15,5,5,5,5,Champions
13320,79,0.8,1548.6999999999998,2,3,4,4,At Risk
13321,73,2,567.3599999999999,2,5,3,4,At Risk
13322,18,1,199.48,4,3,1,2,Potential Loyalists
13323,4,1.25,787.84999999999991,5,5,3,4,Champions
13324,37,0.83333333333333337,5720.35,3,3,5,4,Loyal Customers
13325,82,1,675.3,2,3,3,3,Customers Needing Attention
13327,39,0.66666666666666663,3602.27,3,2,5,4,Loyal Customers
13328,317,1,1308.48,1,3,4,4,Cant Lose Them
13329,32,0.16666666666666666,657.59999999999991,4,1,3,2,Potential Loyalists
13330,93,0.33333333333333331,1129.98,2,1,4,3,Customers Needing Attention
13332,15,1,338.4,4,3,2,3,Potential Loyalists
13334,83,0.375,3382.3700000000008,2,1,5,3,Customers Needing Attention
13336,78,1,782.62000000000012,2,3,3,3,Customers Needing Attention
13338,158,1,356.07,2,3,2,3,Customers Needing Attention
13339,201,1,680.32,1,3,3,3,At Risk
13340,46,0.875,10548.880000000001,3,3,5,4,Loyal Customers
13341,261,1,603.55,1,3,3,3,At Risk
13343,178,1,290.93,2,3,2,3,Customers Needing Attention
13344,68,0.375,1765.1200000000003,3,1,4,3,Potential Loyalists
13345,288,1,299.69999999999993,1,3,2,3,At Risk
13347,71,1,291.36,3,3,2,3,Potential Loyalists
13348,65,1,233.76,3,3,2,3,Potential Loyalists
13349,11,1,197.31999999999996,5,3,1,2,Potential Loyalists
13350,17,0.66666666666666663,668.67000000000007,4,2,3,3,Potential Loyalists
13351,67,1,323.94,3,3,2,3,Potential Loyalists
13352,61,1,347.98000000000008,3,3,2,3,Potential Loyalists
13354,72,1,743.53000000000031,3,3,3,3,Potential Loyalists
13355,123,1,572.7,2,3,3,3,Customers Needing Attention
13356,81,1,612.19000000000017,2,3,3,3,Customers Needing Attention
13357,258,1,532.95,1,3,3,3,At Risk
13358,269,1,371.13,1,3,2,3,At Risk
13359,64,1,389.55999999999995,3,3,2,3,Potential Loyalists
13362,10,0.4,2893.7400000000002,5,1,5,3,Loyal Customers
13363,18,1,883.55,4,3,4,4,Loyal Customers
13364,72,1,134.96,3,3,1,2,Customers Needing Attention
13365,34,0.2857142857142857,1783.67,3,1,4,3,Potential Loyalists
13366,51,1,56.160000000000004,3,3,1,2,Customers Needing Attention
13368,257,0.66666666666666663,539.5,1,2,3,3,At Risk
13369,366,1,238.38,1,3,2,3,At Risk
13370,372,1,618.67,1,3,3,3,At Risk
13372,90,1,305.94,2,3,2,3,Customers Needing Attention
13373,61,0.375,3116.05,3,1,5,3,Potential Loyalists
13375,89,1,727.89999999999986,2,3,3,3,Customers Needing Attention
13376,100,0.5,834.31,2,1,3,2,Customers Needing Attention
13379,27,0.6,562.61000000000013,4,2,3,3,Potential Loyalists
13381,32,0.6,3197.3099999999995,4,2,5,4,Loyal Customers
13382,281,1,213.04000000000002,1,3,1,2,Hibernating
13384,31,1.1666666666666667,3943.4800000000005,4,5,5,5,Champions
13385,330,1,434.87000000000006,1,3,3,3,At Risk
13388,132,2,603.25,2,5,3,4,At Risk
13389,12,0.375,700.66000000000008,5,1,3,2,Potential Loyalists
13390,75,1,424.68,2,3,2,3,Customers Needing Attention
13394,2,0.72727272727272729,2488.57,5,2,5,4,Champions
13395,186,1,275.82000000000005,1,3,2,3,At Risk
13396,30,0.18181818181818182,1265.09,4,1,4,3,Potential Loyalists
13397,73,0.55555555555555558,1281.5300000000002,2,2,4,3,Customers Needing Attention
13398,193,1,413.39000000000004,1,3,2,3,At Risk
13402,128,0.22222222222222221,587.23,2,1,3,2,Customers Needing Attention
13403,18,1,75,4,3,1,2,Potential Loyalists
13404,2,0.25,252.48999999999998,5,1,2,2,Potential Loyalists
13405,75,0.33333333333333331,426.851,2,1,2,2,Customers Needing Attention
13408,2,4.6923076923076925,26583.040000000005,5,5,5,5,Champions
13410,25,0.5,1003.06,4,1,4,3,Potential Loyalists
13411,108,1,203.6,2,3,1,2,Customers Needing Attention
13414,134,0.5,1390.5,2,1,4,3,Customers Needing Attention
13416,44,1,576.5,3,3,3,3,Potential Loyalists
13417,5,0.25,467.78000000000003,5,1,3,2,Potential Loyalists
13418,12,1.5,5552.2800000000007,5,5,5,5,Champions
13419,64,1,221.05999999999995,3,3,2,3,Potential Loyalists
13420,150,1,87.6,2,3,1,2,Customers Needing Attention
13421,41,0.22222222222222221,1838.33,3,1,4,3,Potential Loyalists
13422,65,1,2440.6,3,3,5,4,Loyal Customers
13425,109,0.42857142857142855,1524.0099999999998,2,1,4,3,Customers Needing Attention
13426,1,0.76923076923076927,3599.7200000000003,5,3,5,4,Champions
13427,20,0.42857142857142855,562.7,4,1,3,2,Potential Loyalists
13428,11,1,192.96999999999997,5,3,1,2,Potential Loyalists
13429,11,1.3333333333333333,994.05,5,5,4,5,Champions
13430,19,0.66666666666666663,611.45,4,2,3,3,Potential Loyalists
13431,68,1,1113,3,3,4,4,Loyal Customers
13434,75,2,534.24000000000012,2,5,3,4,At Risk
13435,6,1,3688.79,5,3,5,4,Champions
13436,2,1,113.54,5,3,1,2,Potential Loyalists
